1.071569919586181641e+01
1.069797229766845703e+01
1.066589164733886719e+01
1.072282600402832031e+01
1.067035007476806641e+01
1.068934631347656250e+01
1.072553920745849609e+01
1.070551204681396484e+01
1.075326633453369141e+01
1.066756153106689453e+01
