2.204091704970305798e+01
2.210005294219973493e+01
2.200701584122885990e+01
2.212262119022678064e+01
2.209596808912498389e+01
2.209972208877702471e+01
2.207093106984565622e+01
2.208335268297210519e+01
2.201381327935655108e+01
2.208905445666200151e+01
