3.337015926599502563e+03
3.316090409555349197e+03
3.318895424969861324e+03
3.325968384610767771e+03
3.342776979809315890e+03
3.364933089530924917e+03
3.321441710237133066e+03
3.341448119449415572e+03
3.335321778308446483e+03
3.305014854235128496e+03
