5.271184444427490234e-01
5.581252574920654297e-01
5.336501598358154297e-01
5.521492958068847656e-01
5.391650199890136719e-01
5.191178321838378906e-01
5.398294925689697266e-01
5.461370944976806641e-01
5.361392498016357422e-01
5.171172618865966797e-01
