1.194279815878369355e+01
1.193435103485364657e+01
1.180466471839729259e+01
1.191379278023732269e+01
1.194961377835667449e+01
1.201483031048545769e+01
1.199192498913523330e+01
1.193888099953733040e+01
1.198858448576470259e+01
1.181192175293122837e+01
