1.886317723751068115e+03
1.893072725772857666e+03
1.880238924557746486e+03
1.908409104363124698e+03
1.880170903303796649e+03
1.891147474578191805e+03
1.892019960426231137e+03
1.872191842785991184e+03
1.901899937470806890e+03
1.890336058248524751e+03
